Domain,Have_IP,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,DNS_Record,Web_Traffic,Domain_Age,Label
torcache.net,0,1,2,0,0,0,0,0,1,Bad
medium.com,0,1,2,0,0,0,0,1,0,Bad
allrecipes.com,0,1,4,0,0,0,0,1,1,Bad
serverfault.com,0,1,3,0,0,1,0,1,0,Bad
babal.net,0,1,3,0,0,0,0,0,0,Bad
elcomercio.pe,0,1,3,0,0,0,1,1,1,Bad
ecnavi.jp,0,1,1,1,0,0,0,1,1,Bad
variety.com,0,1,4,0,0,0,0,1,0,Bad
extratorrent.cc,0,1,3,0,0,0,0,1,0,Bad
grantland.com,0,1,1,0,0,0,0,1,1,Bad
depositphotos.com,0,1,1,0,0,0,0,1,0,Bad
venturebeat.com,0,1,4,0,0,1,0,1,0,Bad
megogo.net,0,1,4,0,0,0,0,1,0,Bad
techcrunch.com,0,1,3,0,0,0,0,1,1,Bad
kienthuc.net.vn,0,1,2,0,0,0,1,1,1,Bad
nesn.com,0,1,3,0,0,0,0,1,0,Bad
olx.ro,0,1,7,0,0,0,0,1,0,Bad
screenrant.com,0,1,1,0,0,1,0,1,0,Bad
extratorrent.cc,0,1,3,0,0,0,0,1,0,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
allegro.pl,0,1,2,0,0,0,0,1,1,Bad
serverfault.com,0,1,3,0,0,1,0,1,0,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
aljazeera.net,0,1,4,0,0,0,0,1,1,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
allegro.pl,0,1,2,0,0,0,0,1,1,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
kickass.to,0,1,1,0,0,0,0,1,1,Bad
comicbook.com,0,1,4,0,0,0,0,1,1,Bad
metro.co.uk,0,1,4,0,0,0,0,1,1,Bad
serverfault.com,0,1,3,0,0,1,0,1,0,Bad
sberbank.ru,0,1,10,0,0,0,0,1,0,Bad
web.de,0,1,5,0,0,0,0,1,1,Bad
olx.co.id,0,1,2,0,0,1,0,1,0,Bad
marvel.com,0,1,4,0,0,0,0,1,1,Bad
putlocker.is,0,1,1,0,0,0,0,0,1,Bad
mirtesen.ru,0,1,1,0,0,0,0,1,0,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
babal.net,0,1,3,0,0,0,0,0,0,Bad
indianexpress.com,0,1,4,0,0,0,0,1,0,Bad
extratorrent.cc,0,1,3,0,0,0,0,1,0,Bad
metro.co.uk,0,1,4,0,0,0,0,1,1,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
maybank2u.com.my,0,1,4,0,0,0,1,1,1,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
skyrock.com,0,1,2,0,0,0,0,1,0,Bad
nypost.com,0,1,4,0,0,1,0,1,1,Bad
extratorrent.cc,0,1,3,0,0,0,0,1,0,Bad
variety.com,0,1,4,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
auto.ru,0,1,4,0,0,0,0,1,0,Bad
techcrunch.com,0,1,4,0,0,0,0,1,1,Bad
evernote.com,0,1,3,0,0,0,0,1,0,Bad
tunein.com,0,1,5,0,0,0,0,1,0,Bad
allrecipes.com,0,1,3,0,0,0,0,1,1,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
myspace.com,0,1,5,0,0,0,0,1,0,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
babal.net,0,1,3,0,0,0,0,0,0,Bad
bestblackhatforum.com,0,1,1,0,0,0,0,1,0,Bad
allegro.pl,0,1,1,0,0,0,0,1,0,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
twitter.com,0,1,1,0,0,1,0,1,1,Bad
persianblog.ir,0,1,4,0,0,0,1,1,1,Bad
superuser.com,0,1,3,0,0,0,0,1,0,Bad
kakaku.com,0,1,6,0,0,0,0,1,0,Bad
pitchfork.com,0,1,2,0,0,0,0,1,1,Bad
moviepilot.com,0,1,5,0,0,1,0,1,1,Bad
bdnews24.com,0,1,5,0,0,0,0,1,0,Bad
jezebel.com,0,1,1,0,0,0,0,1,1,Bad
indianexpress.com,0,1,4,0,0,0,0,1,0,Bad
torrentdn.com,0,1,2,0,0,0,0,1,0,Bad
telegraf.com.ua,0,1,2,0,0,0,0,1,1,Bad
superuser.com,0,1,3,0,0,0,0,1,0,Bad
olx.co.id,0,1,2,0,0,1,0,1,0,Bad
espn.go.com,0,1,3,0,0,0,0,1,1,Bad
comicbook.com,0,1,4,0,0,0,0,1,1,Bad
atwiki.jp,0,1,2,0,0,0,0,1,1,Bad
metro.co.uk,0,1,4,0,0,0,0,1,1,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
iconosquare.com,0,1,3,0,0,0,0,1,0,Bad
seesaawiki.jp,0,1,3,0,0,0,0,1,1,Bad
elitedaily.com,0,1,4,0,0,0,0,1,0,Bad
ahrefs.com,0,1,8,0,0,0,0,1,0,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
variety.com,0,1,4,0,0,0,0,1,0,Bad
nypost.com,0,1,4,0,0,1,0,1,1,Bad
buzzfil.net,0,1,4,0,0,0,0,0,1,Bad
steamcommunity.com,0,1,7,1,0,0,0,1,0,Bad
olx.co.id,0,1,2,0,0,1,0,1,0,Bad
torrentdn.com,0,1,2,0,0,0,0,1,0,Bad
distractify.com,0,1,2,0,0,0,0,1,0,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
deadspin.com,0,1,1,0,0,0,0,1,1,Bad
codecanyon.net,0,1,4,0,0,0,0,1,1,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
seekingalpha.com,0,1,2,0,0,0,0,1,0,Bad
myspace.com,0,1,5,0,0,0,0,1,0,Bad
fishki.net,0,1,1,0,0,0,0,1,0,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
sourceforge.net,0,1,3,0,0,0,1,1,1,Bad
mashable.com,0,1,6,0,0,0,0,1,1,Bad
depositphotos.com,0,1,1,0,0,0,0,1,0,Bad
noticias.uol.com.br,0,1,6,0,0,0,0,1,1,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
sourceforge.net,0,1,3,0,0,0,1,1,1,Bad
interpark.com,0,1,2,0,0,0,0,1,1,Bad
moviepilot.com,0,1,5,0,0,1,0,1,1,Bad
elitedaily.com,0,1,3,0,0,0,0,1,0,Bad
extratorrent.cc,0,1,1,0,0,0,0,1,0,Bad
correios.com.br,0,1,3,0,0,0,0,1,1,Bad
mashable.com,0,1,6,0,0,0,0,1,1,Bad
nguyentandung.org,0,1,1,0,0,0,0,0,0,Bad
screenrant.com,0,1,1,0,0,1,0,1,0,Bad
tunein.com,0,1,5,0,0,0,0,1,0,Bad
alfalfalfa.com,0,1,2,0,0,0,0,1,0,Bad
plarium.com,0,1,5,0,0,0,0,1,0,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
censor.net.ua,0,1,14,0,0,0,0,1,0,Bad
irecommend.ru,0,1,2,0,0,0,0,1,0,Bad
web.de,0,1,5,0,0,0,0,1,1,Bad
kotaku.com,0,1,1,0,0,0,0,1,1,Bad
metro.co.uk,0,1,4,0,0,0,0,1,1,Bad
khabaronline.ir,0,1,5,0,0,0,1,1,1,Bad
seesaawiki.jp,0,1,4,0,0,0,0,1,1,Bad
correios.com.br,0,1,4,0,0,0,0,1,1,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
sourceforge.net,0,1,3,0,0,0,1,1,1,Bad
steamcommunity.com,0,1,8,1,0,0,0,1,0,Bad
skyrock.com,0,1,2,0,0,0,0,1,0,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
sourceforge.net,0,1,3,0,0,0,1,1,1,Bad
bgr.com,0,1,4,0,0,0,0,1,1,Bad
allegro.pl,0,1,2,0,0,0,0,1,1,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
ap.org,0,1,4,0,0,0,0,1,0,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
censor.net.ua,0,1,3,0,0,0,0,1,0,Bad
elcomercio.pe,0,1,3,0,0,0,1,1,1,Bad
askubuntu.com,0,1,3,0,0,0,0,1,0,Bad
kenh14.vn,0,1,2,0,0,0,1,1,1,Bad
censor.net.ua,0,1,3,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
emgn.com,0,1,2,0,0,0,0,1,0,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
mashable.com,0,1,5,0,0,0,0,1,1,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
buzzfil.net,0,1,4,0,0,0,0,0,1,Bad
olx.ro,0,1,7,0,0,0,0,1,0,Bad
elitedaily.com,0,1,4,0,0,0,0,1,0,Bad
ap.org,0,1,4,0,0,0,0,1,0,Bad
olx.co.id,0,1,7,0,0,1,0,1,0,Bad
otomoto.pl,0,1,2,0,0,0,0,1,1,Bad
mylust.com,0,1,3,0,0,1,0,1,1,Bad
seekingalpha.com,0,1,2,0,0,0,0,1,0,Bad
seekingalpha.com,0,1,2,0,0,0,0,1,0,Bad
nguyentandung.org,0,1,1,0,0,0,0,0,0,Bad
aljazeera.net,0,1,6,0,0,0,0,1,1,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
bestblackhatforum.com,0,1,1,0,0,0,0,1,0,Bad
cheezburger.com,0,1,2,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
taboola.com,0,1,2,0,0,0,0,1,0,Bad
xhamster.com,0,1,3,0,0,0,0,1,0,Bad
mylust.com,0,1,3,0,0,1,0,1,1,Bad
codecanyon.net,0,1,4,0,0,0,0,1,1,Bad
techcrunch.com,0,1,3,0,0,0,1,1,1,Bad
allegro.pl,0,1,1,0,0,0,0,1,1,Bad
hdfcbank.com,0,1,5,0,0,0,0,1,1,Bad
nhs.uk,0,1,5,0,0,0,0,1,1,Bad
xhamster.com,0,1,3,0,0,0,0,1,0,Bad
nguyentandung.org,0,1,1,0,0,0,0,0,0,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
digg.com,0,1,2,0,0,0,0,1,0,Bad
interpark.com,0,1,2,0,0,0,0,1,1,Bad
gizmodo.com,0,1,2,0,0,0,0,1,1,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
tune.pk,0,1,3,0,0,0,1,1,1,Bad
putlocker.is,0,1,1,0,0,0,0,0,1,Bad
olx.ua,0,1,3,0,0,0,0,1,1,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
allegro.pl,0,1,1,0,0,0,0,1,1,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
olx.co.id,0,1,7,0,0,1,0,1,0,Bad
serverfault.com,0,1,3,0,0,1,0,1,0,Bad
techcrunch.com,0,1,4,0,0,0,0,1,1,Bad
sourceforge.net,0,1,2,0,0,0,1,1,1,Bad
noticias.uol.com.br,0,1,6,0,0,0,0,1,1,Bad
olx.pl,0,1,7,0,0,0,0,1,1,Bad
searchengineland.com,0,1,1,0,0,0,0,1,0,Bad
extratorrent.cc,0,1,3,0,0,0,0,1,0,Bad
metro.co.uk,0,1,4,0,0,0,0,1,1,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
fazenda.gov.br,0,1,3,0,0,0,0,1,1,Bad
extratorrent.cc,0,1,3,0,0,0,0,1,0,Bad
motthegioi.vn,0,1,2,0,0,0,1,1,1,Bad
gawker.com,0,1,3,0,0,0,0,1,0,Bad
web.de,0,1,3,0,0,0,0,1,1,Bad
mirtesen.ru,0,1,1,0,0,0,0,1,0,Bad
babal.net,0,1,3,0,0,0,0,0,0,Bad
emgn.com,0,1,2,0,0,0,0,1,0,Bad
aljazeera.net,0,1,4,0,0,0,0,1,1,Bad
searchengineland.com,0,1,1,0,0,0,0,1,0,Bad
ck101.com,0,1,1,0,0,0,0,1,0,Bad
momoshop.com.tw,0,1,2,0,0,0,0,1,0,Bad
maybank2u.com.my,0,1,4,0,0,0,1,1,1,Bad
io9.com,0,1,3,0,0,0,0,0,1,Bad
nypost.com,0,1,4,0,0,1,0,1,1,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
tinnhanh360.net,0,1,1,0,0,0,1,1,1,Bad
aljazeera.net,0,1,6,0,0,0,0,1,1,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
1337x.to,0,1,3,0,0,0,0,1,1,Bad
mashable.com,0,1,6,0,0,0,0,1,1,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
rt.com,0,1,3,0,0,1,0,1,1,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
allrecipes.com,0,1,4,0,0,0,0,1,1,Bad
putlocker.is,0,1,1,0,0,0,0,0,1,Bad
otomoto.pl,0,1,4,0,0,0,0,1,1,Bad
icicibank.com,0,1,5,0,0,0,0,1,0,Bad
cox.com,0,1,4,0,0,1,0,1,1,Bad
jezebel.com,0,1,2,0,0,0,0,1,1,Bad
skyrock.com,0,1,2,0,0,0,0,1,0,Bad
themeforest.net,0,1,4,0,0,0,0,1,1,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
venturebeat.com,0,1,4,0,0,1,0,1,0,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
eksisozluk.com,0,1,0,0,0,0,0,1,0,Bad
sourceforge.net,0,1,6,0,0,0,1,1,1,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
sfglobe.com,0,1,4,0,0,0,0,0,0,Bad
babal.net,0,1,5,0,0,0,0,0,0,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
jezebel.com,0,1,1,0,0,0,0,1,1,Bad
censor.net.ua,0,1,14,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
variety.com,0,1,4,0,0,0,0,1,0,Bad
fishki.net,0,1,1,0,0,0,0,1,0,Bad
codecanyon.net,0,1,4,0,0,0,0,1,1,Bad
maybank2u.com.my,0,1,4,0,0,0,1,1,1,Bad
cox.com,0,1,4,0,0,1,0,1,1,Bad
olx.co.id,0,1,2,0,0,1,0,1,0,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
nesn.com,0,1,3,0,0,0,0,1,0,Bad
momoshop.com.tw,0,1,2,0,0,0,0,1,0,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
seasonvar.ru,0,1,1,0,0,0,0,1,0,Bad
maybank2u.com.my,0,1,4,0,0,0,1,1,1,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
momoshop.com.tw,0,1,2,0,0,0,0,1,0,Bad
olx.in,0,1,3,0,0,0,0,1,0,Bad
teespring.com,0,1,2,0,0,0,0,1,0,Bad
ink361.com,0,1,6,0,0,0,0,0,0,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
katproxy.com,0,1,1,0,0,0,0,0,0,Bad
depositphotos.com,0,1,2,0,0,0,0,1,0,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
9gag.tv,0,1,3,0,0,0,0,0,0,Bad
gawker.com,0,1,2,0,0,0,0,1,0,Bad
xvideo-jp.com,0,1,3,0,0,0,0,1,0,Bad
jalopnik.com,0,1,1,0,0,0,0,1,1,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
bestblackhatforum.com,0,1,1,0,0,0,0,1,0,Bad
putlocker.is,0,1,1,0,0,0,0,0,1,Bad
fishki.net,0,1,2,0,0,0,0,1,0,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
nesn.com,0,1,3,0,0,0,0,1,0,Bad
skyrock.com,0,1,2,0,0,0,0,1,0,Bad
emgn.com,0,1,2,0,0,0,0,1,0,Bad
bongda88.info,0,1,1,0,0,0,0,1,0,Bad
techcrunch.com,0,1,3,0,0,0,0,1,1,Bad
olx.ro,0,1,7,0,0,0,0,1,0,Bad
uproxx.com,0,1,4,0,0,1,0,1,0,Bad
eksisozluk.com,0,1,0,0,0,0,0,1,0,Bad
steamcommunity.com,0,1,7,1,0,0,0,1,0,Bad
atwiki.jp,0,1,2,0,0,0,0,1,1,Bad
thechive.com,0,1,4,0,0,0,0,1,0,Bad
techcrunch.com,0,1,4,0,0,0,0,1,1,Bad
olx.ua,0,1,3,0,0,0,0,1,1,Bad
ap.org,0,1,4,0,0,0,0,1,0,Bad
codecanyon.net,0,1,4,0,0,0,0,1,1,Bad
web.de,0,1,5,0,0,0,0,1,1,Bad
slashdot.org,0,1,3,0,0,0,1,1,1,Bad
hollywoodlife.com,0,1,4,0,0,0,0,1,1,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
censor.net.ua,0,1,3,0,0,0,0,1,0,Bad
correios.com.br,0,1,4,0,0,0,0,1,1,Bad
olx.ua,0,1,3,0,0,0,0,1,1,Bad
tune.pk,0,1,3,0,0,0,1,1,1,Bad
cox.com,0,1,3,0,0,1,0,1,1,Bad
stackexchange.com,0,1,2,0,0,0,0,1,0,Bad
jalopnik.com,0,1,1,0,0,0,0,1,1,Bad
bongda88.info,0,1,1,0,0,0,0,1,0,Bad
noticias.uol.com.br,0,1,6,0,0,0,0,1,1,Bad
medium.com,0,1,2,0,0,0,0,1,0,Bad
indianexpress.com,0,1,3,0,0,0,0,1,0,Bad
otomoto.pl,0,1,3,0,0,0,0,1,1,Bad
torrentdn.com,0,1,2,0,0,0,0,1,0,Bad
buzzfil.net,0,1,3,0,0,0,0,0,1,Bad
extratorrent.cc,0,1,3,0,0,0,0,1,0,Bad
mashable.com,0,1,6,0,0,0,0,1,1,Bad
qz.com,0,1,2,0,0,0,0,1,0,Bad
diply.com,0,1,3,0,0,0,0,1,0,Bad
hollywoodlife.com,0,1,4,0,0,0,0,1,1,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
nypost.com,0,1,4,0,0,1,0,1,1,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
quizlet.com,0,1,1,0,0,1,0,1,0,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
dantri.com.vn,0,1,3,0,0,0,1,1,1,Bad
thenextweb.com,0,1,6,0,0,0,0,1,0,Bad
bigcinema.tv,0,1,2,0,0,0,0,1,0,Bad
ink361.com,0,1,6,0,0,0,0,0,0,Bad
censor.net.ua,0,1,3,0,0,0,0,1,0,Bad
indianexpress.com,0,1,4,0,0,0,0,1,0,Bad
olx.ro,0,1,7,0,0,0,0,1,0,Bad
tunein.com,0,1,5,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
thenextweb.com,0,1,5,0,0,0,0,1,0,Bad
depositphotos.com,0,1,2,0,0,0,0,1,0,Bad
olx.ua,0,1,2,0,0,0,0,1,1,Bad
motthegioi.vn,0,1,2,0,0,0,1,1,1,Bad
web.de,0,1,4,0,0,0,0,1,1,Bad
pantip.com,0,1,2,0,0,0,0,1,1,Bad
hollywoodlife.com,0,1,4,0,0,0,0,1,1,Bad
elitedaily.com,0,1,3,0,0,0,0,1,0,Bad
mediaset.it,0,1,3,0,0,0,0,1,0,Bad
themeforest.net,0,1,4,0,0,0,0,1,1,Bad
getpocket.com,0,1,1,1,0,1,0,1,0,Bad
buzzfil.net,0,1,4,0,0,0,0,0,1,Bad
xvideo-jp.com,0,1,3,0,0,0,0,1,0,Bad
steamcommunity.com,0,1,10,1,0,0,0,1,0,Bad
digg.com,0,1,2,0,0,0,0,1,0,Bad
indianexpress.com,0,1,4,0,0,0,0,1,0,Bad
comicbook.com,0,1,4,0,0,0,0,1,1,Bad
diply.com,0,1,3,0,0,0,0,1,0,Bad
momoshop.com.tw,0,1,2,0,0,0,0,1,0,Bad
motthegioi.vn,0,1,2,0,0,0,1,1,1,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
atwiki.jp,0,1,2,0,0,0,0,1,1,Bad
bestblackhatforum.com,0,1,1,0,0,0,0,1,0,Bad
fanpage.gr,0,1,2,0,0,0,0,1,1,Bad
fanpage.gr,0,1,2,0,0,0,0,1,1,Bad
depositphotos.com,0,1,1,0,0,0,0,1,0,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
9gag.tv,0,1,3,0,0,0,0,0,0,Bad
jalopnik.com,0,1,2,0,0,0,0,1,1,Bad
nguyentandung.org,0,1,1,0,0,0,0,0,0,Bad
otomoto.pl,0,1,3,0,0,0,0,1,1,Bad
hollywoodlife.com,0,1,4,0,0,0,0,1,1,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
fishki.net,0,1,2,0,0,0,0,1,0,Bad
kenh14.vn,0,1,2,0,0,0,1,1,1,Bad
censor.net.ua,0,1,3,0,0,0,0,1,0,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
maybank2u.com.my,0,1,4,0,0,0,1,1,1,Bad
olx.ro,0,1,4,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
techcrunch.com,0,1,4,0,0,0,0,1,1,Bad
khabaronline.ir,0,1,5,0,0,0,1,1,1,Bad
askubuntu.com,0,1,3,0,0,0,0,1,0,Bad
nhs.uk,0,1,4,0,0,0,0,1,1,Bad
plarium.com,0,1,5,0,0,0,0,1,0,Bad
hubpages.com,0,1,2,0,0,0,0,1,0,Bad
kickass.to,0,1,1,0,0,0,0,1,1,Bad
abcnews.go.com,0,1,3,0,0,0,0,1,1,Bad
superuser.com,0,1,3,0,0,0,0,1,0,Bad
seekingalpha.com,0,1,3,0,0,0,0,1,0,Bad
grantland.com,0,1,2,0,0,0,0,1,1,Bad
pitchfork.com,0,1,2,0,0,0,0,1,1,Bad
xhamster.com,0,1,3,0,0,0,0,1,0,Bad
mirtesen.ru,0,1,2,0,0,0,0,1,0,Bad
jezebel.com,0,1,2,0,0,0,0,1,1,Bad
steamcommunity.com,0,1,8,1,0,0,0,1,0,Bad
olx.in,0,1,3,0,0,0,0,1,0,Bad
nesn.com,0,1,3,0,0,0,0,1,0,Bad
nesn.com,0,1,3,0,0,0,0,1,0,Bad
fortune.com,0,1,4,0,0,0,0,1,1,Bad
olx.co.id,0,1,7,0,0,1,0,1,0,Bad
olx.co.id,0,1,7,0,0,1,0,1,0,Bad
jalopnik.com,0,1,2,0,0,0,0,1,1,Bad
kienthuc.net.vn,0,1,2,0,0,0,1,1,1,Bad
searchengineland.com,0,1,1,0,0,0,0,1,0,Bad
aljazeera.net,0,1,6,0,0,0,0,1,1,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
mylust.com,0,1,3,0,0,1,0,1,1,Bad
bdnews24.com,0,1,5,0,0,0,0,1,0,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
rt.com,0,1,3,0,0,1,0,1,1,Bad
otomoto.pl,0,1,7,0,0,0,0,1,1,Bad
instagram.com,0,1,2,0,0,0,0,1,0,Bad
mylust.com,0,1,3,0,0,1,0,1,1,Bad
allegro.pl,0,1,2,0,0,0,0,1,1,Bad
iconosquare.com,0,1,3,0,0,0,0,1,0,Bad
allrecipes.com,0,1,3,0,0,0,0,1,1,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
putlocker.is,0,1,1,0,0,0,0,0,1,Bad
nymag.com,0,1,9,0,0,0,0,1,0,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
interpark.com,0,1,2,0,0,0,0,1,1,Bad
distractify.com,0,1,10,0,0,0,0,1,0,Bad
jalopnik.com,0,1,1,0,0,0,0,1,1,Bad
kakaku.com,0,1,1,0,0,0,0,1,0,Bad
web.de,0,1,4,0,0,0,0,1,1,Bad
hubpages.com,0,1,4,0,0,0,0,1,0,Bad
censor.net.ua,0,1,14,0,0,0,0,1,0,Bad
censor.net.ua,0,1,3,0,0,0,0,1,0,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
quizlet.com,0,1,1,0,0,1,0,1,0,Bad
hollywoodlife.com,0,1,4,0,0,0,0,1,1,Bad
mylust.com,0,1,3,0,0,1,0,1,1,Bad
bdnews24.com,0,1,5,0,0,0,0,1,0,Bad
smallseotools.com,0,1,2,0,0,0,0,1,0,Bad
io9.com,0,1,1,0,0,0,0,0,1,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
motthegioi.vn,0,1,2,0,0,0,1,1,1,Bad
torrentdn.com,0,1,2,0,0,0,0,1,0,Bad
ifttt.com,0,1,2,0,0,1,0,1,0,Bad
sourceforge.net,0,1,3,0,0,0,1,1,1,Bad
stackoverflow.com,0,1,3,0,0,0,0,1,0,Bad
censor.net.ua,0,1,3,0,0,0,0,1,0,Bad
putlocker.is,0,1,1,0,0,0,0,0,1,Bad
askubuntu.com,0,1,3,0,0,0,0,1,0,Bad
metro.co.uk,0,1,4,0,0,0,0,1,1,Bad
hollywoodlife.com,0,1,4,0,0,0,0,1,1,Bad
babal.net,0,1,4,0,0,0,0,0,0,Bad
mic.com,0,1,3,0,0,0,0,1,0,Bad
metro.co.uk,0,1,4,0,0,0,0,1,1,Bad
emgn.com,0,1,2,0,0,0,0,1,0,Bad
grantland.com,0,1,2,0,0,0,0,1,1,Bad
digg.com,0,1,2,0,0,0,0,1,0,Bad
allegro.pl,0,1,1,0,0,0,0,1,1,Bad
tobogo.net,0,1,2,0,0,0,0,1,0,Bad
udn.com,0,1,4,0,0,0,0,1,0,Bad
mylust.com,0,1,3,0,0,1,0,1,1,Bad
elitedaily.com,0,1,4,0,0,0,0,1,0,Bad
superuser.com,0,1,3,0,0,0,0,1,0,Bad
mylust.com,0,1,3,0,0,1,0,1,1,Bad
motthegioi.vn,0,1,2,0,0,0,1,1,1,Bad
buzzfil.net,0,1,3,0,0,0,0,0,1,Bad
distractify.com,0,1,2,0,0,0,0,1,0,Bad
abc.go.com,0,1,5,0,0,0,0,1,1,Bad
correios.com.br,0,1,5,0,0,0,0,1,1,Bad
worldoftanks.ru,0,1,5,0,0,0,0,1,0,Bad
emgn.com,0,1,2,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
ap.org,0,1,4,0,0,0,0,1,0,Bad
emgn.com,0,1,2,0,0,0,0,1,0,Bad
twitter.com,0,1,1,0,0,0,0,1,1,Bad
otomoto.pl,0,1,2,0,0,0,0,1,0,Bad
tune.pk,0,1,3,0,0,0,1,1,1,Bad
correios.com.br,0,1,4,0,0,0,0,1,1,Bad
akhbarelyom.com,0,1,5,0,0,0,0,1,0,Bad
torcache.net,0,1,2,0,0,0,0,0,1,Bad
interpark.com,0,1,2,0,0,0,0,1,1,Bad
ap.org,0,1,4,0,0,0,0,1,0,Bad
